path,pack,category,status,size,sha256_16,triangles,bones,animations,score_total,zone
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/HoleCover_Straight.bin,Medieval.Village.MegaKit.Standard,Architecture,SOURCE_TECHNIQUE,840,b3019ff317ee3d5b,,,,,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/HoleCover_Straight.gltf,Medieval.Village.MegaKit.Standard,Architecture,À_ADAPTER,2195,b18eef3815082a7c,12,0,0,50,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/HoleCover_StraightHalf.bin,Medieval.Village.MegaKit.Standard,Architecture,SOURCE_TECHNIQUE,700,3ccff43cb6686c85,,,,,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/HoleCover_StraightHalf.gltf,Medieval.Village.MegaKit.Standard,Architecture,À_ADAPTER,2189,cd03e23c66289aa0,10,0,0,50,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Overhang_Plaster_Corner.bin,Medieval.Village.MegaKit.Standard,Architecture,SOURCE_TECHNIQUE,19792,d4765bd5cee147b5,,,,,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Overhang_Plaster_Corner.gltf,Medieval.Village.MegaKit.Standard,Architecture,CANDIDAT_RUNTIME,3793,e3eae7217cdc2238,440,0,0,74,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Overhang_Plaster_Corner_Front.bin,Medieval.Village.MegaKit.Standard,Architecture,SOURCE_TECHNIQUE,8980,c3a4b1857e9f3ac9,,,,,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Overhang_Plaster_Corner_Front.gltf,Medieval.Village.MegaKit.Standard,Architecture,CANDIDAT_RUNTIME,3797,766b0f24f25856ad,142,0,0,74,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Overhang_Plaster_Long.bin,Medieval.Village.MegaKit.Standard,Architecture,SOURCE_TECHNIQUE,11704,5400c070395a03fd,,,,,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Overhang_Plaster_Long.gltf,Medieval.Village.MegaKit.Standard,Architecture,CANDIDAT_RUNTIME,4155,4c85ead6e6aded5e,204,0,0,74,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Overhang_Plaster_Short.bin,Medieval.Village.MegaKit.Standard,Architecture,SOURCE_TECHNIQUE,11812,10132fd4a1da893a,,,,,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Overhang_Plaster_Short.gltf,Medieval.Village.MegaKit.Standard,Architecture,CANDIDAT_RUNTIME,4191,a2016fa4b1dd4941,222,0,0,72,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Overhang_RoofIncline_Plaster.bin,Medieval.Village.MegaKit.Standard,Architecture,SOURCE_TECHNIQUE,2520,0c961d2554f79dae,,,,,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Overhang_RoofIncline_Plaster.gltf,Medieval.Village.MegaKit.Standard,Architecture,CANDIDAT_RUNTIME,3786,04152d111c300e04,36,0,0,74,structures
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Overhang_RoofIncline_UnevenBricks.bin,Medieval.Village.MegaKit.Standard,Architecture,DOUBLON_CONTENU,2520,0c961d2554f79dae,,,,,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Overhang_RoofIncline_UnevenBricks.gltf,Medieval.Village.MegaKit.Standard,Architecture,CANDIDAT_RUNTIME,3860,d1906b8e7e767344,36,0,0,74,structures
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Overhang_Roof_Plaster.bin,Medieval.Village.MegaKit.Standard,Architecture,SOURCE_TECHNIQUE,2660,d3c77148239e7874,,,,,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Overhang_Roof_Plaster.gltf,Medieval.Village.MegaKit.Standard,Architecture,CANDIDAT_RUNTIME,3736,bc2a87647e144c13,38,0,0,74,structures
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Overhang_Roof_UnevenBricks.bin,Medieval.Village.MegaKit.Standard,Architecture,DOUBLON_CONTENU,2660,d3c77148239e7874,,,,,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Overhang_Roof_UnevenBricks.gltf,Medieval.Village.MegaKit.Standard,Architecture,CANDIDAT_RUNTIME,3810,937dfb5989b28b83,38,0,0,74,structures
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Overhang_Side_Plaster_Long_L.bin,Medieval.Village.MegaKit.Standard,Architecture,SOURCE_TECHNIQUE,19724,b6fc43a00d65764f,,,,,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Overhang_Side_Plaster_Long_L.gltf,Medieval.Village.MegaKit.Standard,Architecture,CANDIDAT_RUNTIME,4246,be4d646261139a2e,314,0,0,74,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Overhang_Side_Plaster_Long_R.bin,Medieval.Village.MegaKit.Standard,Architecture,SOURCE_TECHNIQUE,19724,fb075a818caed6cc,,,,,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Overhang_Side_Plaster_Long_R.gltf,Medieval.Village.MegaKit.Standard,Architecture,CANDIDAT_RUNTIME,4243,1a0736d9c476008e,314,0,0,74,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Overhang_Side_Plaster_Short_L.bin,Medieval.Village.MegaKit.Standard,Architecture,SOURCE_TECHNIQUE,18532,b4e26318d92059aa,,,,,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Overhang_Side_Plaster_Short_L.gltf,Medieval.Village.MegaKit.Standard,Architecture,CANDIDAT_RUNTIME,4266,41b7f9c8263ce7f4,302,0,0,74,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Overhang_Side_Plaster_Short_R.bin,Medieval.Village.MegaKit.Standard,Architecture,SOURCE_TECHNIQUE,18532,742396d8e0d03bfb,,,,,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Overhang_Side_Plaster_Short_R.gltf,Medieval.Village.MegaKit.Standard,Architecture,CANDIDAT_RUNTIME,4263,d7eb20ffdcdbc2af,302,0,0,74,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Overhang_Side_UnevenBrick_Long_L.bin,Medieval.Village.MegaKit.Standard,Architecture,SOURCE_TECHNIQUE,17912,eb13071b8c46f9ef,,,,,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Overhang_Side_UnevenBrick_Long_L.gltf,Medieval.Village.MegaKit.Standard,Architecture,CANDIDAT_RUNTIME,6133,1dd2ca52da0d66bf,292,0,0,74,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Overhang_Side_UnevenBrick_Long_R.bin,Medieval.Village.MegaKit.Standard,Architecture,SOURCE_TECHNIQUE,17912,715be617e129bf8d,,,,,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Overhang_Side_UnevenBrick_Long_R.gltf,Medieval.Village.MegaKit.Standard,Architecture,CANDIDAT_RUNTIME,6126,6b9ea6370f80bbd1,292,0,0,74,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Overhang_Side_UnevenBrick_Short_L.bin,Medieval.Village.MegaKit.Standard,Architecture,SOURCE_TECHNIQUE,17844,037960fac916b232,,,,,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Overhang_Side_UnevenBrick_Short_L.gltf,Medieval.Village.MegaKit.Standard,Architecture,CANDIDAT_RUNTIME,6168,a2ccd1c16465d138,294,0,0,74,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Overhang_Side_UnevenBrick_Short_R.bin,Medieval.Village.MegaKit.Standard,Architecture,SOURCE_TECHNIQUE,17844,e1cd7a0bc5a982d3,,,,,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Overhang_Side_UnevenBrick_Short_R.gltf,Medieval.Village.MegaKit.Standard,Architecture,CANDIDAT_RUNTIME,6163,5a46594dd7e5878c,294,0,0,74,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Overhang_UnevenBrick_Corner.bin,Medieval.Village.MegaKit.Standard,Architecture,SOURCE_TECHNIQUE,18524,9eb0c26df09a7fd2,,,,,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Overhang_UnevenBrick_Corner.gltf,Medieval.Village.MegaKit.Standard,Architecture,CANDIDAT_RUNTIME,5455,25e78839c6bf96ea,420,0,0,74,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Overhang_UnevenBrick_Corner_Front.bin,Medieval.Village.MegaKit.Standard,Architecture,SOURCE_TECHNIQUE,3656,ce56ae6fdf5c52be,,,,,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Overhang_UnevenBrick_Corner_Front.gltf,Medieval.Village.MegaKit.Standard,Architecture,CANDIDAT_RUNTIME,5478,4fd17b6d3133b601,60,0,0,74,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Overhang_UnevenBrick_Long.bin,Medieval.Village.MegaKit.Standard,Architecture,SOURCE_TECHNIQUE,11016,c1db0ce46893ed50,,,,,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Overhang_UnevenBrick_Long.gltf,Medieval.Village.MegaKit.Standard,Architecture,CANDIDAT_RUNTIME,5995,5b8e2f030a8896ce,196,0,0,74,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Overhang_UnevenBrick_Short.bin,Medieval.Village.MegaKit.Standard,Architecture,SOURCE_TECHNIQUE,11124,3f9f9a47d842dc44,,,,,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Overhang_UnevenBrick_Short.gltf,Medieval.Village.MegaKit.Standard,Architecture,CANDIDAT_RUNTIME,6033,37061651bb2c1ef5,214,0,0,72,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Prop_Brick1.bin,Medieval.Village.MegaKit.Standard,Architecture,SOURCE_TECHNIQUE,3272,4ab322158fe5892b,,,,,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Prop_Brick1.gltf,Medieval.Village.MegaKit.Standard,Architecture,À_ADAPTER,2184,7930b8037d1b50c3,108,0,0,52,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Prop_Brick2.bin,Medieval.Village.MegaKit.Standard,Architecture,SOURCE_TECHNIQUE,3028,cfac44667692361f,,,,,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Prop_Brick2.gltf,Medieval.Village.MegaKit.Standard,Architecture,À_ADAPTER,2185,8b3143dfe27d409f,94,0,0,52,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Prop_Brick3.bin,Medieval.Village.MegaKit.Standard,Architecture,SOURCE_TECHNIQUE,3892,86a0b05bc38513a1,,,,,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Prop_Brick3.gltf,Medieval.Village.MegaKit.Standard,Architecture,À_ADAPTER,2189,b79e0717cd385d1a,126,0,0,52,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Prop_Brick4.bin,Medieval.Village.MegaKit.Standard,Architecture,SOURCE_TECHNIQUE,3892,43b46c5ffe8cdf02,,,,,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Prop_Brick4.gltf,Medieval.Village.MegaKit.Standard,Architecture,À_ADAPTER,2187,6801f77751b8def7,126,0,0,52,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Prop_Chimney.bin,Medieval.Village.MegaKit.Standard,Architecture,SOURCE_TECHNIQUE,20476,d8fb86bae7360511,,,,,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Prop_Chimney.gltf,Medieval.Village.MegaKit.Standard,Architecture,À_ADAPTER,3843,eeda2bd328baa49c,618,0,0,58,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Prop_Chimney2.bin,Medieval.Village.MegaKit.Standard,Architecture,SOURCE_TECHNIQUE,4684,07d34b621ea37529,,,,,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Prop_Chimney2.gltf,Medieval.Village.MegaKit.Standard,Architecture,À_ADAPTER,2233,45e93dfdacd30486,130,0,0,58,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Prop_Crate.bin,Medieval.Village.MegaKit.Standard,Architecture,SOURCE_TECHNIQUE,16100,b7dbddf64868c84a,,,,,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Prop_Crate.gltf,Medieval.Village.MegaKit.Standard,Architecture,CANDIDAT_RUNTIME,2211,fb1d2ae668cc2761,230,0,0,79,camp
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Prop_ExteriorBorder_Corner.bin,Medieval.Village.MegaKit.Standard,Architecture,SOURCE_TECHNIQUE,1196,d0a101b7ef778344,,,,,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Prop_ExteriorBorder_Corner.gltf,Medieval.Village.MegaKit.Standard,Architecture,À_ADAPTER,2201,64e35a741c816d47,18,0,0,64,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Prop_ExteriorBorder_Straight1.bin,Medieval.Village.MegaKit.Standard,Architecture,SOURCE_TECHNIQUE,992,336d4110e55f6636,,,,,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Prop_ExteriorBorder_Straight1.gltf,Medieval.Village.MegaKit.Standard,Architecture,À_ADAPTER,2180,32d565f8338fc0b5,16,0,0,50,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Prop_ExteriorBorder_Straight2.bin,Medieval.Village.MegaKit.Standard,Architecture,SOURCE_TECHNIQUE,992,abf2c9055884e708,,,,,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Prop_ExteriorBorder_Straight2.gltf,Medieval.Village.MegaKit.Standard,Architecture,À_ADAPTER,2180,2e7220f1567ed484,16,0,0,50,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Prop_MetalFence_Ornament.bin,Medieval.Village.MegaKit.Standard,Architecture,SOURCE_TECHNIQUE,150840,bd79fb612f697dc4,,,,,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Prop_MetalFence_Ornament.gltf,Medieval.Village.MegaKit.Standard,Architecture,CANDIDAT_RUNTIME,2083,9c5dd021577393ad,3988,0,0,72,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Prop_MetalFence_Simple.bin,Medieval.Village.MegaKit.Standard,Architecture,SOURCE_TECHNIQUE,103440,873887abfb2eee5a,,,,,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Prop_MetalFence_Simple.gltf,Medieval.Village.MegaKit.Standard,Architecture,CANDIDAT_RUNTIME,2077,210c7853fc190af0,2744,0,0,72,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Prop_Support.bin,Medieval.Village.MegaKit.Standard,Architecture,SOURCE_TECHNIQUE,1120,c0aa629b294c5207,,,,,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Prop_Support.gltf,Medieval.Village.MegaKit.Standard,Architecture,À_ADAPTER,2202,c7292aa4f0f73a3d,16,0,0,51,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Prop_Vine1.bin,Medieval.Village.MegaKit.Standard,Architecture,SOURCE_TECHNIQUE,5580,43970bd08ae75708,,,,,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Prop_Vine1.gltf,Medieval.Village.MegaKit.Standard,Architecture,À_ADAPTER,1979,5326ab98fef8a68b,82,0,0,58,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Prop_Vine2.bin,Medieval.Village.MegaKit.Standard,Architecture,SOURCE_TECHNIQUE,3088,5589815dd2f59405,,,,,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Prop_Vine2.gltf,Medieval.Village.MegaKit.Standard,Architecture,À_ADAPTER,1978,773e4763b072359d,45,0,0,54,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Prop_Vine4.bin,Medieval.Village.MegaKit.Standard,Architecture,SOURCE_TECHNIQUE,2140,0c0c57c791231ca8,,,,,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Prop_Vine4.gltf,Medieval.Village.MegaKit.Standard,Architecture,À_ADAPTER,1974,6d5f7dee9b28dbbc,31,0,0,51,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Prop_Vine5.bin,Medieval.Village.MegaKit.Standard,Architecture,SOURCE_TECHNIQUE,6624,df5fed3c089bc0db,,,,,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Prop_Vine5.gltf,Medieval.Village.MegaKit.Standard,Architecture,À_ADAPTER,1978,a6fce6fa6dfddf0c,117,0,0,58,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Prop_Vine6.bin,Medieval.Village.MegaKit.Standard,Architecture,SOURCE_TECHNIQUE,6380,b209ff1eb5570a5e,,,,,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Prop_Vine6.gltf,Medieval.Village.MegaKit.Standard,Architecture,À_ADAPTER,1978,50cfa774187c2328,114,0,0,58,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Prop_Vine9.bin,Medieval.Village.MegaKit.Standard,Architecture,SOURCE_TECHNIQUE,2568,31c501c6171fc2d1,,,,,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Prop_Vine9.gltf,Medieval.Village.MegaKit.Standard,Architecture,À_ADAPTER,1972,543744599f915556,44,0,0,51,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Prop_Wagon.bin,Medieval.Village.MegaKit.Standard,Architecture,SOURCE_TECHNIQUE,103272,2b5e35c01572b144,,,,,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Prop_Wagon.gltf,Medieval.Village.MegaKit.Standard,Architecture,CANDIDAT_RUNTIME,2422,f81bf401710cd59f,1672,0,0,69,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Prop_WoodenFence_Extension1.bin,Medieval.Village.MegaKit.Standard,Architecture,SOURCE_TECHNIQUE,2240,a083e95cfcd4e657,,,,,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Prop_WoodenFence_Extension1.gltf,Medieval.Village.MegaKit.Standard,Architecture,CANDIDAT_RUNTIME,2236,8eccb1f1e52e58e9,32,0,0,65,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Prop_WoodenFence_Extension2.bin,Medieval.Village.MegaKit.Standard,Architecture,SOURCE_TECHNIQUE,1960,60d92d8e63a530f6,,,,,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Prop_WoodenFence_Extension2.gltf,Medieval.Village.MegaKit.Standard,Architecture,CANDIDAT_RUNTIME,2236,29e1ebbb38f3027e,28,0,0,65,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Prop_WoodenFence_Single.bin,Medieval.Village.MegaKit.Standard,Architecture,SOURCE_TECHNIQUE,2800,aac37141af8f33e7,,,,,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Prop_WoodenFence_Single.gltf,Medieval.Village.MegaKit.Standard,Architecture,CANDIDAT_RUNTIME,2230,c9f787c03c62dd94,40,0,0,65,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Roof_2x4_RoundTile.bin,Medieval.Village.MegaKit.Standard,Architecture,SOURCE_TECHNIQUE,60352,06c3a9df9c107fa3,,,,,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Roof_2x4_RoundTile.gltf,Medieval.Village.MegaKit.Standard,Architecture,CANDIDAT_RUNTIME,4324,519c03acf5162aed,1112,0,0,84,structures
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Roof_Dormer_RoundTile.bin,Medieval.Village.MegaKit.Standard,Architecture,SOURCE_TECHNIQUE,61104,0872bb87dde47c9e,,,,,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Roof_Dormer_RoundTile.gltf,Medieval.Village.MegaKit.Standard,Architecture,CANDIDAT_RUNTIME,7682,c204215f437c2b23,904,0,0,84,structures
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Roof_FrontSupports.bin,Medieval.Village.MegaKit.Standard,Architecture,SOURCE_TECHNIQUE,4200,04b129736947656b,,,,,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Roof_FrontSupports.gltf,Medieval.Village.MegaKit.Standard,Architecture,CANDIDAT_RUNTIME,2225,814b678257ff3de1,60,0,0,76,structures
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Roof_Front_Brick2.bin,Medieval.Village.MegaKit.Standard,Architecture,SOURCE_TECHNIQUE,5204,51e76b1ff319f913,,,,,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Roof_Front_Brick2.gltf,Medieval.Village.MegaKit.Standard,Architecture,CANDIDAT_RUNTIME,3865,88a44cb9bd2fdcf3,78,0,0,79,structures
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Roof_Front_Brick4.bin,Medieval.Village.MegaKit.Standard,Architecture,SOURCE_TECHNIQUE,13288,749472d85fbbe999,,,,,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Roof_Front_Brick4.gltf,Medieval.Village.MegaKit.Standard,Architecture,CANDIDAT_RUNTIME,3868,a231d35e4929f087,252,0,0,82,structures
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Roof_Front_Brick4_Half_L.bin,Medieval.Village.MegaKit.Standard,Architecture,SOURCE_TECHNIQUE,7816,ca391e5ec2c0c3c0,,,,,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Roof_Front_Brick4_Half_L.gltf,Medieval.Village.MegaKit.Standard,Architecture,CANDIDAT_RUNTIME,3883,034d59e03fe1fc61,140,0,0,84,structures
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Roof_Front_Brick4_Half_R.bin,Medieval.Village.MegaKit.Standard,Architecture,SOURCE_TECHNIQUE,8236,abaf887b907b4ead,,,,,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Roof_Front_Brick4_Half_R.gltf,Medieval.Village.MegaKit.Standard,Architecture,CANDIDAT_RUNTIME,3883,a0cd7a51a65973e3,146,0,0,84,structures
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Roof_Front_Brick6.bin,Medieval.Village.MegaKit.Standard,Architecture,SOURCE_TECHNIQUE,18736,51d3dbf19f03725c,,,,,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Roof_Front_Brick6.gltf,Medieval.Village.MegaKit.Standard,Architecture,CANDIDAT_RUNTIME,3869,140784aaedc9eaa2,328,0,0,82,structures
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Roof_Front_Brick6_Half_L.bin,Medieval.Village.MegaKit.Standard,Architecture,SOURCE_TECHNIQUE,10972,0acfe677e0a80c45,,,,,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Roof_Front_Brick6_Half_L.gltf,Medieval.Village.MegaKit.Standard,Architecture,CANDIDAT_RUNTIME,3887,7a0495a2c9dd6e5c,186,0,0,84,structures
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Roof_Front_Brick6_Half_R.bin,Medieval.Village.MegaKit.Standard,Architecture,SOURCE_TECHNIQUE,10972,c8c2a07d57ec1dea,,,,,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Roof_Front_Brick6_Half_R.gltf,Medieval.Village.MegaKit.Standard,Architecture,CANDIDAT_RUNTIME,3887,5411145264fb7c19,186,0,0,84,structures
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Roof_Front_Brick8.bin,Medieval.Village.MegaKit.Standard,Architecture,SOURCE_TECHNIQUE,21768,f1c1127fd89f74f9,,,,,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Roof_Front_Brick8.gltf,Medieval.Village.MegaKit.Standard,Architecture,CANDIDAT_RUNTIME,3870,ecd3588791a7b3b5,364,0,0,82,structures
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Roof_Front_Brick8_Half_L.bin,Medieval.Village.MegaKit.Standard,Architecture,SOURCE_TECHNIQUE,12488,5cd60f2a04b4e10c,,,,,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Roof_Front_Brick8_Half_L.gltf,Medieval.Village.MegaKit.Standard,Architecture,CANDIDAT_RUNTIME,3889,05a95a19d2bc6dea,204,0,0,84,structures
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Roof_Front_Brick8_Half_R.bin,Medieval.Village.MegaKit.Standard,Architecture,SOURCE_TECHNIQUE,12488,031f212dbe597fa4,,,,,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Roof_Front_Brick8_Half_R.gltf,Medieval.Village.MegaKit.Standard,Architecture,CANDIDAT_RUNTIME,3890,7045f92be87410a8,204,0,0,84,structures
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Roof_Log.bin,Medieval.Village.MegaKit.Standard,Architecture,SOURCE_TECHNIQUE,6616,aa78387c070126a4,,,,,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Roof_Log.gltf,Medieval.Village.MegaKit.Standard,Architecture,CANDIDAT_RUNTIME,2197,10ef55acbb4cc3c9,164,0,0,81,structures
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Roof_Modular_RoundTiles.bin,Medieval.Village.MegaKit.Standard,Architecture,SOURCE_TECHNIQUE,7216,1794e8967d3de91d,,,,,
Medieval.Village.MegaKit.Standard/Medieval Village MegaKit[Standard]/glTF/Roof_Modular_RoundTiles.gltf,Medieval.Village.MegaKit.Standard,Architecture,CANDIDAT_RUNTIME,2441,b49ac4330af1e39d,136,0,0,78,structures
